epoch,accuracy,train_accuracy
501,0.9437552094459534,0.9470545053482056
502,0.9443941712379456,0.9468391537666321
503,0.9445361495018005,0.9468954801559448
504,0.9436664581298828,0.9470810294151306
505,0.945494532585144,0.9471771121025085
506,0.9438439607620239,0.9471174478530884
507,0.9439859390258789,0.9470412731170654
508,0.9448556303977966,0.9469683766365051
509,0.944607138633728,0.9469550848007202
510,0.944021463394165,0.9469518065452576
511,0.9443408846855164,0.9469915628433228
512,0.9440569281578064,0.9469318985939026
513,0.9449798464775085,0.9471008777618408
514,0.9447668790817261,0.9471174478530884
515,0.9430630207061768,0.947283148765564
516,0.9438261985778809,0.9470412731170654
517,0.9442344307899475,0.9472731947898865
518,0.9450863599777222,0.9469318985939026
519,0.944607138633728,0.946908712387085
520,0.943560004234314,0.9471307396888733
521,0.944021463394165,0.9470942616462708
522,0.9425660967826843,0.9472533464431763
523,0.9434002637863159,0.9472367763519287
524,0.9427790641784668,0.9472301006317139
525,0.9433292746543884,0.947385847568512
526,0.94444739818573,0.9471042156219482
527,0.9428678154945374,0.9472367763519287
528,0.9434890151023865,0.9472301006317139
529,0.9439859390258789,0.9473692774772644
530,0.9440924525260925,0.9468987584114075
531,0.9425128102302551,0.9470247030258179
532,0.94416344165802,0.9471241235733032
533,0.9445361495018005,0.947057843208313
534,0.9451041221618652,0.947289764881134
535,0.9433115124702454,0.947263240814209
536,0.9443941712379456,0.9470611214637756
537,0.9435422420501709,0.9470677971839905
538,0.94416344165802,0.9472500085830688
539,0.944145679473877,0.947187066078186
540,0.9429388046264648,0.9473063349723816
541,0.9424950480461121,0.9473229050636292
542,0.9438439607620239,0.9472168684005737
543,0.9443941712379456,0.9471174478530884
544,0.9425128102302551,0.947167158126831
545,0.9431695342063904,0.947283148765564
546,0.9447846412658691,0.9472864866256714
547,0.9432227611541748,0.9472268223762512
548,0.9433115124702454,0.9471970200538635
549,0.9439859390258789,0.9471704959869385
550,0.9438261985778809,0.947289764881134
551,0.9452993273735046,0.9472400546073914
552,0.9437729716300964,0.9474852681159973
553,0.9445006251335144,0.9471903443336487
554,0.9439149498939514,0.9472400546073914
555,0.9435954689979553,0.9471207857131958
556,0.9449620842933655,0.9473692774772644
557,0.9451041221618652,0.9474455118179321
558,0.9440746903419495,0.9471174478530884
559,0.9442344307899475,0.947385847568512
560,0.9441101551055908,0.9473063349723816
561,0.9447846412658691,0.9475018382072449
562,0.9449266195297241,0.9472599625587463
563,0.9441279172897339,0.9471174478530884
564,0.945033073425293,0.9472731947898865
565,0.9433469772338867,0.9473527073860168
566,0.9443586468696594,0.9473626613616943
567,0.9441101551055908,0.9473792314529419
568,0.9442344307899475,0.9473659992218018
569,0.9444119334220886,0.9472234845161438
570,0.9428678154945374,0.9471241235733032
571,0.9434534907341003,0.9472500085830688
572,0.9430097937583923,0.9474653601646423
573,0.945192813873291,0.947385847568512
574,0.9458317756652832,0.9473063349723816
575,0.9426547884941101,0.9471439719200134
576,0.9443408846855164,0.9474554657936096
577,0.9444119334220886,0.9474090337753296
578,0.9452461004257202,0.9474786520004272
579,0.944003701210022,0.9473659992218018
580,0.9443408846855164,0.9473958015441895
581,0.944305419921875,0.9472765326499939
582,0.9442521929740906,0.9471837282180786
583,0.9452105760574341,0.9473626613616943
584,0.9436842203140259,0.9475681185722351
585,0.9446426630020142,0.9473560452461243
586,0.9441279172897339,0.947167158126831
587,0.9454413056373596,0.9475382566452026
588,0.9448023438453674,0.9474189877510071
589,0.9448378682136536,0.9473792314529419
590,0.9459382891654968,0.9474057555198669
591,0.9421223402023315,0.947385847568512
592,0.9450153708457947,0.9474024176597595
593,0.9453880786895752,0.9474852681159973
594,0.945033073425293,0.9474189877510071
595,0.9455478191375732,0.9474720358848572
596,0.945033073425293,0.9474355578422546
597,0.944465160369873,0.9475647807121277
598,0.9434712529182434,0.9473626613616943
599,0.9452993273735046,0.9475780129432678
600,0.9457785487174988,0.9473792314529419
601,0.9449976086616516,0.9472699165344238
602,0.9459027647972107,0.9474952220916748
603,0.9456188082695007,0.9475283622741699
604,0.9441812038421631,0.9472599625587463
605,0.9454413056373596,0.9474487900733948
606,0.9464884996414185,0.947392463684082
607,0.9456188082695007,0.9474521279335022
608,0.9452105760574341,0.9475018382072449
609,0.9438084363937378,0.9474189877510071
610,0.9453880786895752,0.947515070438385
611,0.944908857345581,0.9474455118179321
612,0.94416344165802,0.9475283622741699
613,0.9463642239570618,0.9476973414421082
614,0.9447668790817261,0.9474786520004272
615,0.9439149498939514,0.9475614428520203
616,0.9442698955535889,0.9474686980247498
617,0.9433292746543884,0.9474289417266846
618,0.944607138633728,0.9476178288459778
619,0.9449620842933655,0.9475945830345154
620,0.9432582855224609,0.947385847568512
621,0.9443764090538025,0.9474189877510071
622,0.9446426630020142,0.9474819302558899
623,0.9447313547134399,0.947392463684082
624,0.9438439607620239,0.947657585144043
625,0.9461334943771362,0.947515070438385
626,0.9451751112937927,0.9476509094238281
627,0.945050835609436,0.9476509094238281
628,0.9445539116859436,0.9475117921829224
629,0.9447136521339417,0.9474322199821472
630,0.944003701210022,0.9475051164627075
631,0.9452105760574341,0.9474587440490723
632,0.9446781277656555,0.9477171897888184
633,0.9440569281578064,0.9474653601646423
634,0.9459559917449951,0.9476244449615479
635,0.9446781277656555,0.9475879669189453
636,0.9452638030052185,0.9477834701538086
637,0.9442166686058044,0.9475449323654175
638,0.944908857345581,0.9475979208946228
639,0.9444296360015869,0.9474189877510071
640,0.9449976086616516,0.9475747346878052
641,0.9429920315742493,0.947515070438385
642,0.9454413056373596,0.9476509094238281
643,0.9450153708457947,0.9475283622741699
644,0.944589376449585,0.9477205276489258
645,0.9458140134811401,0.9475681185722351
646,0.9452815651893616,0.9475979208946228
647,0.9454235434532166,0.9475846886634827
648,0.9462400078773499,0.9475581645965576
649,0.9455478191375732,0.9477171897888184
650,0.9450685977935791,0.9475945830345154
651,0.9445361495018005,0.9477337598800659
652,0.944908857345581,0.9477205276489258
653,0.944908857345581,0.9477702379226685
654,0.945192813873291,0.9474487900733948
655,0.9459559917449951,0.9477139115333557
656,0.9457252621650696,0.9474819302558899
657,0.9460802674293518,0.9477304816246033
658,0.9457607865333557,0.947760283946991
659,0.9459205269813538,0.9475283622741699
660,0.9443231821060181,0.9475647807121277
661,0.9459205269813538,0.9475515484809875
662,0.9454235434532166,0.9475979208946228
663,0.9457963109016418,0.9475681185722351
664,0.9453525543212891,0.9475913047790527
665,0.9453880786895752,0.9476907253265381
666,0.9448201060295105,0.9476674795150757
667,0.9458317756652832,0.9476674795150757
668,0.9454768300056458,0.9477934241294861
669,0.9458317756652832,0.9475979208946228
670,0.9454768300056458,0.9478331804275513
671,0.9465062022209167,0.9478066563606262
672,0.9452993273735046,0.9477304816246033
673,0.9455832839012146,0.9476741552352905
674,0.9457075595855713,0.9478066563606262
675,0.9463997483253479,0.9476410150527954
676,0.9453525543212891,0.9477072358131409
677,0.9457075595855713,0.9477205276489258
678,0.9457075595855713,0.947766900062561
679,0.945494532585144,0.9479690194129944
680,0.9458673000335693,0.9475515484809875
681,0.9468079209327698,0.9474786520004272
682,0.9449976086616516,0.9477503299713135
683,0.9463464617729187,0.9478265643119812
684,0.9460092782974243,0.9476873874664307
685,0.9461334943771362,0.9476940035820007
686,0.9457607865333557,0.9477171897888184
687,0.9455655813217163,0.9476907253265381
688,0.9452283382415771,0.9478099942207336
689,0.9462754726409912,0.9477304816246033
690,0.9457785487174988,0.9477171897888184
691,0.9459737539291382,0.9478530287742615
692,0.9457075595855713,0.9478033781051636
693,0.945494532585144,0.9475581645965576
694,0.9462754726409912,0.9477437138557434
695,0.9459205269813538,0.9479392170906067
696,0.9453348517417908,0.9478199481964111
697,0.9453348517417908,0.9477636218070984
698,0.9453348517417908,0.9480253458023071
699,0.9461157321929932,0.9477337598800659
700,0.944589376449585,0.9475846886634827
701,0.9446426630020142,0.947786808013916
702,0.9455122947692871,0.9477569460868835
703,0.9459027647972107,0.9478597044944763
704,0.9456542730331421,0.9476509094238281
705,0.9454768300056458,0.9478729367256165
706,0.944607138633728,0.9476442933082581
707,0.9457785487174988,0.9475250244140625
708,0.9438971877098083,0.9478199481964111
709,0.9445183873176575,0.9477636218070984
710,0.9465417265892029,0.9477304816246033
711,0.9455655813217163,0.9479160308837891
712,0.9447668790817261,0.9479126930236816
713,0.9453703165054321,0.9479624032974243
714,0.9439859390258789,0.9477735161781311
715,0.9454768300056458,0.9476674795150757
716,0.9460270404815674,0.9476211071014404
717,0.9460802674293518,0.947862982749939
718,0.9450153708457947,0.9474952220916748
719,0.9451041221618652,0.9476907253265381
720,0.9458673000335693,0.9478166103363037
721,0.9456010460853577,0.9477006196975708
722,0.9452283382415771,0.947882890701294
723,0.945033073425293,0.9478132724761963
724,0.9462577700614929,0.9479160308837891
725,0.9450685977935791,0.9478530287742615
726,0.9456542730331421,0.9479424953460693
727,0.9456365704536438,0.9479855895042419
728,0.9461690187454224,0.9476509094238281
729,0.9449976086616516,0.9477205276489258
730,0.944607138633728,0.9479789733886719
731,0.9456188082695007,0.9478928446769714
732,0.9458495378494263,0.9479458332061768
733,0.9459027647972107,0.947637677192688
734,0.9444119334220886,0.9479424953460693
735,0.9457252621650696,0.9478464126586914
736,0.9460092782974243,0.9477735161781311
737,0.9459027647972107,0.9477702379226685
738,0.9444119334220886,0.9480153918266296
739,0.9450153708457947,0.9479955434799194
740,0.9463997483253479,0.9477636218070984
741,0.9462222456932068,0.9479424953460693
742,0.9459027647972107,0.9478000402450562
743,0.9447668790817261,0.9478928446769714
744,0.9453880786895752,0.9478099942207336
745,0.945033073425293,0.9478033781051636
746,0.9455122947692871,0.9479126930236816
747,0.9452993273735046,0.9478033781051636
748,0.9455478191375732,0.9479789733886719
749,0.9463819861412048,0.9477801322937012
750,0.9452638030052185,0.9480882883071899
751,0.9462754726409912,0.9478663206100464
752,0.9463464617729187,0.948012113571167
753,0.9463287591934204,0.9479955434799194
754,0.9461867213249207,0.9477735161781311
755,0.9458673000335693,0.947766900062561
756,0.9459737539291382,0.9478331804275513
757,0.9462222456932068,0.9477503299713135
758,0.9468079209327698,0.9479027390480042
759,0.946861207485199,0.9478166103363037
760,0.9457963109016418,0.9480286836624146
761,0.9461867213249207,0.9480684399604797
762,0.9453170895576477,0.9480187296867371
763,0.9449798464775085,0.9478000402450562
764,0.9449443817138672,0.9480153918266296
765,0.9455478191375732,0.9479557871818542
766,0.9460270404815674,0.9479624032974243
767,0.9468789100646973,0.9478331804275513
768,0.9454768300056458,0.9480319619178772
769,0.9463642239570618,0.9479524493217468
770,0.9465239644050598,0.9478861689567566
771,0.9456542730331421,0.9479524493217468
772,0.9463819861412048,0.9480584859848022
773,0.9463109970092773,0.9477569460868835
774,0.9460447430610657,0.947992205619812
775,0.9459559917449951,0.9479955434799194
776,0.9452815651893616,0.9479326009750366
777,0.9464352130889893,0.9479524493217468
778,0.9464529752731323,0.9480087757110596
779,0.9459027647972107,0.9480783939361572
780,0.9461690187454224,0.9480319619178772
781,0.9462932348251343,0.9479690194129944
782,0.9459382891654968,0.9479955434799194
783,0.9460980296134949,0.9481015801429749
784,0.9456188082695007,0.947862982749939
785,0.9458850026130676,0.947882890701294
786,0.9459382891654968,0.9480584859848022
787,0.9460802674293518,0.9479624032974243
788,0.9463287591934204,0.947862982749939
789,0.9455300569534302,0.9478795528411865
790,0.9452993273735046,0.9479557871818542
791,0.9459027647972107,0.9480717182159424
792,0.9457607865333557,0.9481810927391052
793,0.9464174509048462,0.9479657411575317
794,0.9465239644050598,0.9479988217353821
795,0.9459382891654968,0.9480419158935547
796,0.9462577700614929,0.9480717182159424
797,0.9461512565612793,0.9478861689567566
798,0.9462400078773499,0.9478530287742615
799,0.947464644908905,0.9480485320091248
800,0.9460625052452087,0.9480518698692322
801,0.9448556303977966,0.9478298425674438
802,0.9469499588012695,0.9479955434799194
803,0.9460625052452087,0.9480783939361572
804,0.9460270404815674,0.9480220675468445
805,0.9465062022209167,0.9481910467147827
806,0.9463997483253479,0.9480220675468445
807,0.9464884996414185,0.9481048583984375
808,0.9455300569534302,0.9479458332061768
809,0.9471096396446228,0.9480087757110596
810,0.9454768300056458,0.9479126930236816
811,0.9458850026130676,0.9478265643119812
812,0.9448378682136536,0.948114812374115
813,0.947020947933197,0.9481545686721802
814,0.9462400078773499,0.948038637638092
815,0.946559488773346,0.9481379985809326
816,0.9458140134811401,0.9480187296867371
817,0.9458673000335693,0.9481114745140076
818,0.944305419921875,0.9478994607925415
819,0.9446249008178711,0.9481545686721802
820,0.9459027647972107,0.9480021595954895
821,0.9453525543212891,0.9481645226478577
822,0.9468789100646973,0.9479756355285645
823,0.9468079209327698,0.9481976628303528
824,0.9458317756652832,0.9481877088546753
825,0.9461157321929932,0.9480153918266296
826,0.9459559917449951,0.9479657411575317
827,0.9456542730331421,0.9479292631149292
828,0.9458495378494263,0.9479557871818542
829,0.9465771913528442,0.9481015801429749
830,0.9470741748809814,0.9480584859848022
831,0.9467014670372009,0.9480485320091248
832,0.9462222456932068,0.9479326009750366
833,0.9465949535369873,0.9481081962585449
834,0.946559488773346,0.9481545686721802
835,0.9468256831169128,0.9480717182159424
836,0.9461867213249207,0.9480187296867371
837,0.9466304779052734,0.9478994607925415
838,0.9467014670372009,0.9480717182159424
839,0.947162926197052,0.9479624032974243
840,0.9454413056373596,0.9480187296867371
841,0.9465949535369873,0.9480816721916199
842,0.946719229221344,0.9481479525566101
843,0.9463287591934204,0.9480286836624146
844,0.9462577700614929,0.9480949640274048
845,0.9464707374572754,0.9481910467147827
846,0.94760662317276,0.9481114745140076
847,0.9462400078773499,0.9480750560760498
848,0.947003185749054,0.9481181502342224
849,0.9466481804847717,0.947992205619812
850,0.9460980296134949,0.9482837915420532
851,0.9466837048530579,0.9481048583984375
852,0.9458317756652832,0.9480982422828674
853,0.9462577700614929,0.947992205619812
854,0.9456365704536438,0.9483898282051086
855,0.9464884996414185,0.9480054974555969
856,0.9463642239570618,0.9482572674751282
857,0.9468434453010559,0.9482473731040955
858,0.9466481804847717,0.9481114745140076
859,0.9469321966171265,0.9482672214508057
860,0.9462932348251343,0.9480618238449097
861,0.9457963109016418,0.9479822516441345
862,0.9464529752731323,0.9479259252548218
863,0.9450863599777222,0.9480452537536621
864,0.946861207485199,0.9481181502342224
865,0.9466481804847717,0.9480982422828674
866,0.9459559917449951,0.9482805132865906
867,0.9457430243492126,0.9481843709945679
868,0.9468966722488403,0.9480618238449097
869,0.9471096396446228,0.9480452537536621
870,0.9468434453010559,0.9482672214508057
871,0.9463642239570618,0.9480982422828674
872,0.9461334943771362,0.9480518698692322
873,0.9463109970092773,0.9483964443206787
874,0.9469854235649109,0.94813472032547
875,0.9471096396446228,0.9480750560760498
876,0.9469854235649109,0.9480717182159424
877,0.9458140134811401,0.9481512904167175
878,0.9463997483253479,0.9482009410858154
879,0.9459559917449951,0.9481711387634277
880,0.9464884996414185,0.9479392170906067
881,0.9462932348251343,0.9482274651527405
882,0.9465417265892029,0.9480584859848022
883,0.9464707374572754,0.9482407569885254
884,0.9446249008178711,0.9481280446052551
885,0.9461157321929932,0.9482805132865906
886,0.9467902183532715,0.9481943249702454
887,0.9460980296134949,0.9480750560760498
888,0.9458140134811401,0.9481181502342224
889,0.9458140134811401,0.9483069777488708
890,0.9468966722488403,0.948237419128418
891,0.9459027647972107,0.94814133644104
892,0.9468966722488403,0.9480220675468445
893,0.9453880786895752,0.9483235478401184
894,0.9459915161132812,0.9482076168060303
895,0.9467369318008423,0.9481280446052551
896,0.9460802674293518,0.9484263062477112
897,0.9469676613807678,0.9480916261672974
898,0.9458495378494263,0.9483103156089783
899,0.9462754726409912,0.9482142329216003
900,0.9478373527526855,0.948237419128418
901,0.9472693800926208,0.9482937455177307
902,0.9466127157211304,0.948237419128418
903,0.9476243853569031,0.9481611847877502
904,0.9470386505126953,0.9481280446052551
905,0.9467724561691284,0.9481081962585449
906,0.9473936557769775,0.9481611847877502
907,0.9472339153289795,0.9482473731040955
908,0.9468434453010559,0.9482937455177307
909,0.9456542730331421,0.9481877088546753
910,0.9469854235649109,0.9482672214508057
911,0.9462577700614929,0.9480419158935547
912,0.9471806883811951,0.9482606053352356
913,0.9466127157211304,0.9482308030128479
914,0.9464352130889893,0.9483566880226135
915,0.9467369318008423,0.9481678605079651
916,0.9449620842933655,0.9481181502342224
917,0.947020947933197,0.9482606053352356
918,0.9476243853569031,0.9481446146965027
919,0.9463819861412048,0.9482837915420532
920,0.9460092782974243,0.9481545686721802
921,0.9470564126968384,0.9482142329216003
922,0.9474291205406189,0.9480982422828674
923,0.947020947933197,0.9483003616333008
924,0.9464884996414185,0.9481645226478577
925,0.9467369318008423,0.9482871294021606
926,0.9468789100646973,0.9481313824653625
927,0.9469854235649109,0.9480982422828674
928,0.9470564126968384,0.9481976628303528
929,0.9465417265892029,0.948366641998291
930,0.9475001096725464,0.9482539892196655
931,0.9472693800926208,0.9483069777488708
932,0.947748601436615,0.9483003616333008
933,0.9461690187454224,0.9481081962585449
934,0.9470919370651245,0.948263943195343
935,0.9473403692245483,0.9482108950614929
936,0.9466659426689148,0.9481678605079651
937,0.9479261040687561,0.9482705593109131
938,0.9468079209327698,0.948038637638092
939,0.9472516775131226,0.9480816721916199
940,0.9466304779052734,0.9480882883071899
941,0.9474824070930481,0.9481048583984375
942,0.9476598501205444,0.9482871294021606
943,0.9468079209327698,0.9483368396759033
944,0.9474291205406189,0.9483633041381836
945,0.9471451640129089,0.9482308030128479
946,0.9471983909606934,0.9481545686721802
947,0.9467902183532715,0.9482672214508057
948,0.9465949535369873,0.9482009410858154
949,0.9460980296134949,0.9481910467147827
950,0.9460625052452087,0.9483235478401184
951,0.9466837048530579,0.948114812374115
952,0.94732266664505,0.948366641998291
953,0.9467724561691284,0.9483202695846558
954,0.9468789100646973,0.9483335018157959
955,0.9458673000335693,0.9481645226478577
956,0.9470386505126953,0.9482771754264832
957,0.9466127157211304,0.9483036994934082
958,0.9468966722488403,0.9481843709945679
959,0.947304904460907,0.9482904076576233
960,0.9460980296134949,0.9482606053352356
961,0.9466837048530579,0.9484097361564636
962,0.9479615688323975,0.9482009410858154
963,0.9469144344329834,0.9480816721916199
964,0.9467014670372009,0.9483699798583984
965,0.9476243853569031,0.9483335018157959
966,0.947003185749054,0.9483301639556885
967,0.9470741748809814,0.9482904076576233
968,0.9466659426689148,0.9483534097671509
969,0.9472339153289795,0.9482771754264832
970,0.9475178718566895,0.9482241868972778
971,0.9475533962249756,0.9482473731040955
972,0.9477663636207581,0.9481214284896851
973,0.9468434453010559,0.9482539892196655
974,0.9476953744888306,0.9482274651527405
975,0.9468256831169128,0.9482076168060303
976,0.9476421475410461,0.9483136534690857
977,0.9475888609886169,0.9482937455177307
978,0.9465949535369873,0.9483136534690857
979,0.9474824070930481,0.9482142329216003
980,0.9474291205406189,0.9484130144119263
981,0.9479615688323975,0.9483434557914734
982,0.9475533962249756,0.9482837915420532
983,0.9474824070930481,0.9483566880226135
984,0.9457607865333557,0.9484826326370239
985,0.9470741748809814,0.9484196305274963
986,0.9469321966171265,0.9481810927391052
987,0.9472161531448364,0.948462724685669
988,0.9459559917449951,0.9483964443206787
989,0.9468079209327698,0.948360025882721
990,0.9465239644050598,0.9482837915420532
991,0.9462754726409912,0.9482208490371704
992,0.9471451640129089,0.9484295845031738
993,0.9476243853569031,0.9481181502342224
994,0.9472161531448364,0.9484792947769165
995,0.947304904460907,0.9483301639556885
996,0.9467546939849854,0.9482142329216003
997,0.9476598501205444,0.9485455751419067
998,0.9460625052452087,0.9483898282051086
999,0.9474291205406189,0.9484130144119263
